CustomerID,InvoiceDate,Recency,Frequency,Monetary,KMeans_Cluster,Hier_Cluster,DBSCAN_Cluster,Customer_Quality
14511,2011-08-09 13:26:00,124,3,875.33,0,2,0,High-Value
14512,2011-05-06 12:39:00,219,1,148.95999999999998,1,2,1,Medium-Value
14514,2011-12-01 15:22:00,10,2,907.49,0,2,2,Low-Value
14515,2011-05-05 12:13:00,220,3,1349.07,0,2,0,High-Value
14517,2011-06-11 14:20:00,183,1,78.0,1,2,1,Medium-Value
14518,2011-06-10 14:43:00,184,1,174.37,1,2,1,Medium-Value
14520,2011-08-12 09:46:00,121,1,105.60000000000001,1,2,1,Medium-Value
14522,2011-08-09 15:39:00,124,1,482.07,1,2,1,Medium-Value
14524,2011-08-11 12:29:00,122,2,321.95,1,2,4,Churn Risk
14525,2011-11-08 17:35:00,32,2,1451.63,0,2,4,Churn Risk
14527,2011-12-09 12:20:00,2,19,3456.48,0,0,-1,Noise/Outlier
14528,2011-02-11 17:09:00,303,1,364.21999999999997,1,2,1,Medium-Value
14529,2011-10-10 15:27:00,62,1,261.62,1,2,1,Medium-Value
14530,2011-07-09 12:55:00,155,3,1399.21,0,2,0,High-Value
14533,2011-11-09 15:35:00,32,4,1062.08,0,2,0,High-Value
14534,2011-12-08 11:22:00,3,10,2442.42,0,0,3,Potential
14535,2011-10-10 15:39:00,62,3,2864.19,0,2,0,High-Value
14538,2011-06-10 10:31:00,184,1,281.75,1,2,1,Medium-Value
14540,2011-03-02 15:02:00,284,1,195.9,1,2,1,Medium-Value
14541,2011-12-10 10:08:00,1,3,319.1,0,2,-1,Noise/Outlier
14542,2011-07-06 08:19:00,158,1,103.25,1,2,1,Medium-Value
14543,2011-11-11 12:45:00,30,8,1633.68,0,2,0,High-Value
14546,2011-05-04 12:37:00,221,2,1061.28,1,2,4,Churn Risk
14547,2011-06-12 11:06:00,182,3,957.6,1,2,0,High-Value
14548,2011-12-07 12:19:00,4,1,326.4,1,2,5,New Customers
14549,2011-01-02 13:47:00,343,1,289.24,1,2,1,Medium-Value
14552,2011-11-07 12:49:00,34,1,165.07,1,2,1,Medium-Value
14553,2011-06-11 14:06:00,183,4,717.79,0,2,0,High-Value
14555,2011-10-02 17:19:00,70,1,197.94,1,2,1,Medium-Value
14560,2011-10-11 17:45:00,60,10,1027.95,0,2,0,High-Value
14561,2011-08-06 13:26:00,127,1,222.07,1,2,1,Medium-Value
14562,2011-10-11 10:49:00,61,8,1974.31,0,2,0,High-Value
14565,2011-05-09 09:07:00,216,1,538.8000000000001,1,2,1,Medium-Value
14567,2011-01-08 13:48:00,337,1,800.76,1,2,1,Medium-Value
14569,2011-08-12 14:58:00,121,1,227.39,1,2,1,Medium-Value
14570,2011-04-03 10:58:00,252,2,218.06,1,2,4,Churn Risk
14572,2011-06-12 14:40:00,182,1,135.05,1,2,1,Medium-Value
14573,2011-11-05 12:32:00,36,4,1016.47,0,2,0,High-Value
14576,2010-02-12 17:51:00,666,1,35.400000000000006,1,2,1,Medium-Value
14577,2010-12-12 11:26:00,364,1,346.90000000000003,1,2,1,Medium-Value
14578,2011-06-12 17:18:00,182,1,168.63,1,2,1,Medium-Value
14583,2011-07-06 12:47:00,158,2,404.73,1,2,4,Churn Risk
14584,2011-09-06 20:03:00,95,1,354.01,1,2,1,Medium-Value
14586,2011-08-03 10:04:00,130,1,237.36,1,2,1,Medium-Value
14587,2011-12-01 13:16:00,10,7,1293.47,0,0,3,Potential
14589,2010-03-12 11:42:00,639,1,39.75,1,2,1,Medium-Value
14591,2011-10-05 14:09:00,67,1,250.22,1,2,1,Medium-Value
14592,2011-06-10 18:08:00,183,2,425.25,1,2,4,Churn Risk
14594,2011-02-12 13:28:00,302,2,379.83,1,2,4,Churn Risk
14595,2011-09-10 12:04:00,92,1,141.75,1,2,1,Medium-Value
14597,2011-01-06 12:33:00,339,1,165.1,1,2,1,Medium-Value
14600,2011-07-02 09:48:00,162,1,393.33000000000004,1,2,1,Medium-Value
14603,2011-10-03 10:27:00,69,1,660.0,1,2,1,Medium-Value
14606,2011-12-05 10:53:00,6,38,5057.57,0,0,-1,Noise/Outlier
14607,2011-03-11 14:32:00,275,1,1000.0,1,2,1,Medium-Value
14608,2011-10-11 18:37:00,60,3,1198.2,0,2,0,High-Value
14616,2011-11-04 09:54:00,37,1,158.4,1,2,1,Medium-Value
14618,2011-06-01 11:59:00,193,1,211.8,1,2,1,Medium-Value
14619,2011-08-04 07:37:00,129,1,394.44,1,2,1,Medium-Value
14620,2011-01-03 08:30:00,342,1,235.35,1,2,1,Medium-Value
14621,2011-09-11 15:02:00,91,4,1482.66,0,2,0,High-Value
14622,2011-08-06 12:42:00,127,1,320.58000000000004,1,2,1,Medium-Value
14623,2011-07-11 13:56:00,153,2,367.52,1,2,4,Churn Risk
14624,2011-11-10 14:39:00,31,1,210.25,1,2,1,Medium-Value
14626,2011-09-08 10:20:00,94,2,1595.3,0,2,4,Churn Risk
14628,2011-11-04 14:43:00,37,2,671.96,1,2,4,Churn Risk
14629,2011-05-12 16:55:00,213,1,354.18,1,2,1,Medium-Value
14636,2011-03-11 16:12:00,275,1,309.66,1,2,1,Medium-Value
14639,2011-11-08 13:41:00,33,2,754.1,0,2,4,Churn Risk
14640,2011-11-10 15:10:00,31,2,802.3100000000001,0,2,4,Churn Risk
14642,2011-12-10 11:08:00,1,1,96.12,1,2,5,New Customers
14644,2011-03-10 08:30:00,276,1,643.26,1,2,1,Medium-Value
14645,2011-09-03 09:52:00,99,2,597.09,1,2,4,Churn Risk
14646,2011-12-08 12:36:00,3,28,87617.39,0,0,-1,Noise/Outlier
14649,2011-11-05 14:42:00,36,3,1098.21,0,2,0,High-Value
14651,2011-12-05 16:29:00,6,2,654.6,0,2,2,Low-Value
14653,2011-08-12 13:45:00,121,4,1229.72,0,2,0,High-Value
14655,2011-01-12 16:28:00,333,2,1173.47,1,2,4,Churn Risk
14656,2011-01-03 13:19:00,342,1,133.11,1,2,1,Medium-Value
14657,2011-07-07 19:54:00,156,2,222.86,1,2,4,Churn Risk
14658,2011-04-12 15:35:00,243,1,124.01,1,2,1,Medium-Value
14659,2011-06-05 11:55:00,189,4,840.8199999999999,0,2,0,High-Value
14662,2011-11-11 12:13:00,30,2,514.82,1,2,4,Churn Risk
14664,2011-06-11 14:56:00,183,1,389.04,1,2,1,Medium-Value
14665,2011-11-09 11:26:00,32,3,1498.44,0,2,0,High-Value
14667,2011-10-03 12:11:00,69,13,4831.65,0,0,0,High-Value
14669,2011-12-04 11:43:00,7,3,1269.99,0,2,3,Potential
14670,2011-04-03 14:13:00,252,2,411.53,1,2,4,Churn Risk
14672,2011-07-01 15:48:00,163,1,285.28000000000003,1,2,1,Medium-Value
14673,2011-06-12 14:31:00,182,3,1044.94,1,2,0,High-Value
14676,2011-08-11 13:29:00,122,2,933.6,1,2,4,Churn Risk
14680,2011-10-08 10:08:00,64,7,13441.85,0,0,-1,Noise/Outlier
14681,2011-12-05 10:45:00,6,1,393.95,1,2,5,New Customers
14682,2011-05-06 12:12:00,219,1,31.200000000000003,1,2,1,Medium-Value
14684,2011-08-05 12:58:00,128,2,519.26,1,2,4,Churn Risk
14688,2011-12-07 11:28:00,4,10,3229.3,0,0,3,Potential
14690,2011-11-07 11:58:00,34,1,216.71,1,2,1,Medium-Value
14691,2011-11-05 09:55:00,36,3,1619.94,0,2,0,High-Value
14696,2011-12-08 12:37:00,3,5,1465.45,0,2,3,Potential
14697,2011-05-05 15:39:00,220,2,188.60999999999999,1,2,4,Churn Risk
14698,2011-08-12 12:26:00,121,1,157.16,1,2,1,Medium-Value
14699,2011-09-05 14:54:00,97,1,109.13000000000001,1,2,1,Medium-Value
14700,2011-07-11 14:40:00,153,2,1513.75,1,2,4,Churn Risk
14701,2011-06-04 15:02:00,190,2,528.89,1,2,4,Churn Risk
14702,2011-09-01 14:11:00,101,9,1666.21,0,2,0,High-Value
14704,2011-12-06 13:59:00,5,1,110.12,1,2,5,New Customers
14708,2011-08-07 16:08:00,126,3,1126.37,0,2,0,High-Value
14709,2011-09-11 08:24:00,91,7,2611.89,0,2,0,High-Value
14710,2011-11-10 13:49:00,31,1,172.91,1,2,1,Medium-Value
14711,2011-09-09 13:42:00,93,4,964.91,0,2,0,High-Value
14712,2011-10-11 12:59:00,61,1,495.6,1,2,1,Medium-Value
14713,2011-10-11 17:13:00,61,7,1908.8999999999999,0,2,0,High-Value
14715,2011-12-01 13:27:00,10,2,485.25,0,2,2,Low-Value
14719,2011-10-10 12:34:00,62,3,947.1,0,2,0,High-Value
14720,2011-11-09 13:56:00,32,3,663.81,0,2,0,High-Value
14723,2011-03-11 15:09:00,275,3,419.39,1,2,0,High-Value
14727,2011-10-03 14:45:00,69,1,268.58,1,2,1,Medium-Value
14729,2010-01-12 12:43:00,698,1,313.49,1,2,1,Medium-Value
14730,2011-08-12 14:39:00,121,4,1378.02,0,2,0,High-Value
14731,2011-11-05 13:06:00,36,1,127.66,1,2,1,Medium-Value
14732,2011-12-09 15:29:00,2,7,2367.39,0,0,3,Potential
14733,2011-11-01 14:50:00,40,3,3901.83,0,2,0,High-Value
14735,2011-06-12 12:09:00,182,3,767.29,1,2,0,High-Value
14737,2011-06-12 10:16:00,182,2,730.55,1,2,4,Churn Risk
14738,2011-12-05 13:41:00,6,3,630.33,0,2,3,Potential
14739,2011-06-09 14:09:00,185,6,3392.32,0,2,0,High-Value
14740,2011-01-03 08:35:00,342,1,521.1,1,2,1,Medium-Value
14741,2010-02-12 08:43:00,667,1,184.5,1,2,1,Medium-Value
14744,2011-11-10 09:24:00,31,2,308.75,1,2,4,Churn Risk
14745,2011-08-06 08:26:00,127,1,341.07,1,2,1,Medium-Value
14747,2011-04-04 14:09:00,251,1,328.2,1,2,1,Medium-Value
14748,2011-11-05 15:16:00,36,5,1415.75,0,2,0,High-Value
14755,2011-09-01 14:02:00,101,1,488.46000000000004,1,2,1,Medium-Value
14759,2011-05-12 12:03:00,213,1,755.12,1,2,1,Medium-Value
14761,2011-12-10 12:10:00,1,2,255.9,0,2,2,Low-Value
14765,2011-10-11 19:53:00,60,1,158.61,1,2,1,Medium-Value
14766,2011-10-05 11:33:00,67,3,960.07,0,2,0,High-Value
14768,2011-04-08 13:25:00,247,1,133.20000000000002,1,2,1,Medium-Value
14769,2011-07-12 10:24:00,152,1,341.96999999999997,1,2,1,Medium-Value
14775,2011-12-10 15:27:00,1,2,717.0,0,2,2,Low-Value
14776,2011-05-05 18:36:00,219,1,214.56,1,2,1,Medium-Value
14778,2011-04-08 15:23:00,247,2,730.86,1,2,4,Churn Risk
14779,2011-04-03 12:42:00,252,1,38.0,1,2,1,Medium-Value
14788,2011-02-12 17:06:00,302,1,310.99,1,2,1,Medium-Value
14789,2011-11-11 08:59:00,30,1,197.64,1,2,1,Medium-Value
14790,2011-12-08 12:15:00,3,2,428.62,0,2,2,Low-Value
14792,2011-07-10 09:19:00,154,1,6.2,1,2,-1,Noise/Outlier
14794,2011-09-11 11:10:00,91,3,531.11,1,2,0,High-Value
14796,2011-11-07 14:04:00,34,7,3536.6600000000003,0,0,0,High-Value
14798,2011-02-02 15:26:00,312,1,75.68,1,2,1,Medium-Value
14800,2011-11-10 11:02:00,31,7,2765.19,0,0,0,High-Value
14801,2011-09-10 15:24:00,92,1,193.14,1,2,1,Medium-Value
14803,2011-09-03 12:12:00,99,1,188.64,1,2,1,Medium-Value
14804,2011-01-12 11:20:00,333,1,353.27,1,2,1,Medium-Value
14808,2011-10-07 12:07:00,65,2,443.06,1,2,4,Churn Risk
14810,2011-09-01 11:20:00,101,3,463.64,1,2,0,High-Value
14813,2010-05-12 11:57:00,578,2,155.43,1,2,4,Churn Risk
14815,2011-03-11 11:36:00,275,2,778.5,1,2,4,Churn Risk
14817,2011-07-03 13:51:00,161,1,580.79,1,2,1,Medium-Value
14819,2011-06-10 13:41:00,184,1,187.35,1,2,1,Medium-Value
14820,2011-06-11 10:49:00,183,1,139.1,1,2,1,Medium-Value
14821,2010-08-12 08:43:00,486,1,48.800000000000004,1,2,1,Medium-Value
14823,2011-12-06 13:12:00,5,1,110.78,1,2,5,New Customers
14824,2011-09-09 14:12:00,93,2,497.41,1,2,4,Churn Risk
14825,2011-11-09 14:49:00,32,6,976.08,0,2,0,High-Value
14828,2011-07-01 09:50:00,163,1,582.0,1,2,1,Medium-Value
14829,2011-10-11 16:16:00,61,3,549.1899999999999,0,2,0,High-Value
14834,2011-12-10 13:30:00,1,2,529.55,0,2,2,Low-Value
14836,2011-11-11 16:05:00,30,2,79.05,1,2,4,Churn Risk
14837,2011-11-09 10:58:00,32,1,303.94,1,2,1,Medium-Value
14841,2011-11-10 09:41:00,31,2,1169.69,0,2,4,Churn Risk
14842,2011-05-09 14:30:00,216,3,1901.52,0,2,0,High-Value
14844,2011-12-04 13:10:00,7,3,2521.01,0,2,3,Potential
14849,2011-12-08 11:09:00,3,15,4256.8,0,0,3,Potential
14850,2011-01-02 11:21:00,343,1,325.75,1,2,1,Medium-Value
14852,2011-12-10 13:20:00,1,3,1692.88,0,2,3,Potential
14853,2011-12-05 15:17:00,6,1,214.5,1,2,5,New Customers
14854,2011-10-03 12:22:00,69,2,655.36,1,2,4,Churn Risk
14855,2011-12-08 14:02:00,3,1,339.3,1,2,5,New Customers
14856,2011-03-11 14:53:00,275,2,308.11,1,2,4,Churn Risk
14857,2011-11-10 09:23:00,31,1,650.6,1,2,1,Medium-Value
14863,2011-10-11 15:04:00,61,1,266.76,1,2,1,Medium-Value
14865,2011-02-12 16:25:00,302,2,52.2,1,2,4,Churn Risk
14866,2011-11-10 14:18:00,31,4,6181.32,0,0,0,High-Value
14867,2011-07-06 11:39:00,158,3,710.28,1,2,0,High-Value
14868,2011-11-08 14:55:00,33,5,1806.42,0,2,0,High-Value
14869,2011-01-12 12:36:00,333,1,334.39,1,2,1,Medium-Value
14871,2011-06-12 13:42:00,182,1,167.63,1,2,1,Medium-Value
14878,2011-12-06 11:26:00,5,2,254.01,0,2,2,Low-Value
14880,2011-07-06 13:27:00,158,1,234.07,1,2,1,Medium-Value
14882,2011-06-11 10:15:00,183,1,247.9,1,2,1,Medium-Value
14883,2011-12-05 09:49:00,6,1,310.56,1,2,5,New Customers
14886,2011-01-04 08:56:00,341,1,364.8,1,2,1,Medium-Value
14889,2011-07-01 15:19:00,163,1,135.9,1,2,1,Medium-Value
14891,2011-05-06 10:58:00,219,1,449.38,1,2,1,Medium-Value
14895,2011-10-11 10:29:00,61,10,4899.95,0,0,0,High-Value
14896,2010-09-12 12:24:00,455,1,257.22,1,2,1,Medium-Value
14897,2011-12-09 16:06:00,2,2,789.96,0,2,2,Low-Value
14898,2011-10-02 12:21:00,70,2,266.85,1,2,4,Churn Risk
14901,2011-12-09 16:14:00,2,5,784.01,0,2,3,Potential
14903,2011-07-08 12:42:00,156,3,1725.35,0,2,0,High-Value
14904,2011-07-12 12:55:00,152,1,628.48,1,2,1,Medium-Value
14905,2011-05-07 12:41:00,218,1,307.6,1,2,1,Medium-Value
14907,2011-11-11 13:25:00,30,4,2187.35,0,2,0,High-Value
14910,2011-08-11 12:09:00,122,2,212.44,1,2,4,Churn Risk
14911,2011-12-10 14:08:00,1,75,59175.7,0,0,-1,Noise/Outlier
14912,2011-07-04 11:06:00,160,1,482.78999999999996,1,2,1,Medium-Value
14913,2011-11-03 09:07:00,38,3,926.56,0,2,0,High-Value
14915,2011-09-09 13:34:00,93,2,307.48,1,2,4,Churn Risk
14916,2011-07-09 10:07:00,155,1,266.48,1,2,1,Medium-Value
14918,2011-08-07 12:50:00,126,1,765.4200000000001,1,2,1,Medium-Value
14920,2011-11-05 10:32:00,36,2,977.77,0,2,4,Churn Risk
14921,2011-09-11 13:17:00,91,1,413.06,1,2,1,Medium-Value
14924,2011-08-04 09:25:00,129,1,310.05,1,2,1,Medium-Value
14929,2011-07-11 17:21:00,152,1,223.88,1,2,1,Medium-Value
14930,2011-10-03 14:42:00,69,1,1104.13,1,2,1,Medium-Value
14931,2011-05-12 10:19:00,213,1,198.4,1,2,1,Medium-Value
14932,2010-09-12 11:48:00,455,1,363.53,1,2,1,Medium-Value
14934,2011-02-03 11:48:00,311,1,828.84,1,2,1,Medium-Value
14936,2011-09-03 11:53:00,99,6,4640.5,0,2,0,High-Value
14937,2011-01-08 14:16:00,337,1,759.56,1,2,1,Medium-Value
14944,2011-10-11 09:10:00,61,7,2711.94,0,2,0,High-Value
14947,2011-01-08 09:31:00,337,1,178.5,1,2,1,Medium-Value
14948,2011-04-05 14:52:00,250,2,360.76,1,2,4,Churn Risk
14952,2011-12-09 12:48:00,2,5,3717.92,0,0,3,Potential
14958,2011-08-04 11:28:00,129,2,392.28,1,2,4,Churn Risk
14959,2011-08-05 11:38:00,128,2,401.82,1,2,4,Churn Risk
14960,2011-01-12 12:54:00,333,1,132.97,1,2,1,Medium-Value
14961,2011-09-09 13:37:00,93,3,2087.12,0,2,0,High-Value
14963,2011-09-06 12:30:00,96,2,604.59,1,2,4,Churn Risk
14964,2011-06-04 14:13:00,190,1,206.21,1,2,1,Medium-Value
14965,2011-04-09 13:20:00,246,2,599.0,1,2,4,Churn Risk
14968,2011-09-11 13:58:00,91,1,147.59,1,2,1,Medium-Value
14970,2011-02-10 13:44:00,304,2,917.06,1,2,4,Churn Risk
14971,2011-04-11 17:07:00,244,2,500.21,1,2,4,Churn Risk
14972,2011-03-08 14:54:00,278,1,114.77,1,2,1,Medium-Value
14974,2011-02-11 13:01:00,303,1,114.39,1,2,1,Medium-Value
14976,2011-10-03 12:42:00,69,1,115.57000000000001,1,2,1,Medium-Value
14981,2011-07-04 13:45:00,160,1,102.12,1,2,1,Medium-Value
14984,2011-12-06 11:04:00,5,1,110.17999999999999,1,2,5,New Customers
14987,2010-09-12 12:13:00,455,1,163.2,1,2,1,Medium-Value
14988,2011-12-05 12:05:00,6,1,334.54,1,2,5,New Customers
14995,2011-04-03 13:14:00,252,2,233.23000000000002,1,2,4,Churn Risk
14997,2011-12-09 13:34:00,2,1,278.4,1,2,5,New Customers
14998,2011-12-04 16:28:00,7,1,183.64,1,2,5,New Customers
15002,2011-05-01 10:51:00,224,2,893.15,1,2,4,Churn Risk
15005,2011-09-01 14:12:00,101,11,2423.07,0,0,0,High-Value
15007,2011-03-07 16:00:00,279,1,156.91,1,2,1,Medium-Value
15010,2011-04-11 12:42:00,244,1,308.94,1,2,1,Medium-Value
15012,2010-01-12 12:49:00,698,1,191.06,1,2,1,Medium-Value
15017,2011-06-11 10:33:00,183,1,125.58,1,2,1,Medium-Value
15018,2011-01-11 12:47:00,334,3,496.21000000000004,1,2,0,High-Value
15021,2011-06-07 11:52:00,187,4,941.4300000000001,0,2,0,High-Value
15023,2011-08-03 13:54:00,130,5,3378.25,0,2,0,High-Value
15024,2011-11-11 12:01:00,30,6,1072.12,0,2,0,High-Value
15025,2011-06-11 15:20:00,183,1,377.01,1,2,1,Medium-Value
15026,2011-07-03 13:45:00,161,1,108.97999999999999,1,2,1,Medium-Value
15027,2011-09-11 10:16:00,91,2,411.9,1,2,4,Churn Risk
15028,2011-01-12 14:06:00,333,2,300.67,1,2,4,Churn Risk
15031,2011-09-11 17:44:00,90,3,557.18,1,2,0,High-Value
15032,2010-08-12 13:30:00,486,2,2770.6,1,2,4,Churn Risk
15033,2011-08-08 16:18:00,125,3,380.34,1,2,0,High-Value
15034,2011-11-11 12:44:00,30,3,1643.96,0,2,0,High-Value
15035,2011-11-09 11:08:00,32,1,252.73000000000002,1,2,1,Medium-Value
15038,2011-12-10 11:33:00,1,6,705.49,0,2,3,Potential
15039,2011-10-01 11:22:00,71,20,8524.26,0,0,-1,Noise/Outlier
15043,2011-08-11 14:26:00,122,1,537.0,1,2,1,Medium-Value
15044,2011-12-04 12:56:00,7,6,2619.79,0,0,3,Potential
15045,2011-11-07 11:33:00,34,1,346.76,1,2,1,Medium-Value
15046,2011-10-02 16:01:00,70,7,2622.5,0,2,0,High-Value
15048,2011-05-10 14:55:00,215,3,315.97,1,2,0,High-Value
15049,2011-11-03 12:13:00,38,1,121.17000000000002,1,2,1,Medium-Value
15051,2011-12-07 15:29:00,4,1,377.74,1,2,5,New Customers
15053,2011-06-07 13:06:00,187,3,697.79,1,2,0,High-Value
15057,2011-09-03 15:17:00,99,1,358.5,1,2,1,Medium-Value
15058,2011-10-04 13:26:00,68,4,767.59,0,2,0,High-Value
15059,2011-09-01 11:54:00,101,2,381.89,1,2,4,Churn Risk
15060,2011-01-12 13:47:00,333,1,16.61,1,2,1,Medium-Value
15061,2011-12-05 10:23:00,6,28,31902.3,0,0,-1,Noise/Outlier
15062,2011-06-05 10:19:00,189,1,353.06,1,2,1,Medium-Value
15063,2011-10-05 13:25:00,67,1,370.79999999999995,1,2,1,Medium-Value
15065,2011-02-11 09:45:00,303,1,299.38,1,2,1,Medium-Value
15067,2011-02-03 12:10:00,311,1,848.05,1,2,1,Medium-Value
15070,2010-02-12 11:23:00,667,1,106.2,1,2,1,Medium-Value
15071,2011-09-03 10:19:00,99,2,982.07,1,2,4,Churn Risk
15073,2011-07-06 12:00:00,158,2,861.96,1,2,4,Churn Risk
15078,2011-09-08 12:21:00,94,11,3272.2200000000003,0,0,0,High-Value
15079,2011-11-05 12:45:00,36,3,528.32,0,2,0,High-Value
15081,2011-05-10 11:16:00,215,2,191.45,1,2,4,Churn Risk
15087,2011-03-03 10:34:00,283,1,306.94,1,2,1,Medium-Value
15088,2011-03-10 14:05:00,276,1,864.19,1,2,1,Medium-Value
15089,2011-06-09 16:02:00,185,2,1580.61,1,2,4,Churn Risk
15090,2011-04-02 14:03:00,253,1,381.32,1,2,1,Medium-Value
15091,2011-03-10 12:47:00,276,1,480.71,1,2,1,Medium-Value
15092,2011-08-05 14:10:00,128,2,457.81,1,2,4,Churn Risk
15093,2011-05-01 13:37:00,224,2,1844.13,1,2,4,Churn Risk
15097,2011-05-12 14:03:00,213,1,248.08,1,2,1,Medium-Value
15098,2011-10-06 15:33:00,66,3,39916.5,0,0,-1,Noise/Outlier
15100,2011-10-01 10:35:00,71,3,876.0,0,2,0,High-Value
15101,2011-01-12 10:18:00,333,1,215.25,1,2,1,Medium-Value
15103,2011-08-11 14:53:00,122,1,411.68,1,2,1,Medium-Value
15104,2011-02-03 14:16:00,311,1,374.64,1,2,1,Medium-Value
15105,2011-03-10 15:32:00,276,1,541.03,1,2,1,Medium-Value
15106,2011-12-05 08:41:00,6,2,637.38,0,2,2,Low-Value
15107,2011-11-01 12:05:00,40,4,243.5,0,2,0,High-Value
15108,2011-06-06 16:01:00,188,2,432.05,1,2,4,Churn Risk
15109,2011-08-04 09:58:00,129,1,484.95,1,2,1,Medium-Value
15110,2011-05-08 09:25:00,217,1,206.9,1,2,1,Medium-Value
15111,2011-10-11 16:58:00,61,3,1567.48,0,2,0,High-Value
15114,2011-11-02 08:45:00,39,6,1860.49,0,2,0,High-Value
15117,2011-11-08 11:51:00,33,2,675.73,1,2,4,Churn Risk
15119,2011-08-04 09:08:00,129,1,266.4,1,2,1,Medium-Value
15123,2011-02-12 13:12:00,302,1,1129.84,1,2,1,Medium-Value
15124,2011-01-06 09:06:00,339,1,90.75,1,2,1,Medium-Value
15125,2011-10-10 10:10:00,62,2,375.0,1,2,4,Churn Risk
15127,2011-05-10 10:30:00,215,1,406.53,1,2,1,Medium-Value
15128,2011-10-10 13:54:00,62,3,1096.6,0,2,0,High-Value
15129,2011-05-08 12:25:00,217,2,509.7,1,2,4,Churn Risk
15133,2011-11-02 10:38:00,39,2,657.72,1,2,4,Churn Risk
15134,2011-10-05 13:18:00,67,3,505.27000000000004,1,2,0,High-Value
15136,2011-07-12 12:26:00,152,3,839.8,1,2,0,High-Value
15139,2011-07-01 12:44:00,163,1,122.10000000000001,1,2,1,Medium-Value
15144,2011-12-10 15:39:00,1,6,3023.9,0,0,3,Potential
15145,2011-05-12 17:21:00,212,2,580.59,1,2,4,Churn Risk
15150,2011-07-11 08:54:00,153,5,2067.45,0,2,0,High-Value
15152,2011-10-10 09:53:00,62,5,2079.93,0,2,0,High-Value
15153,2011-08-11 17:09:00,122,1,329.25,1,2,1,Medium-Value
15156,2011-08-12 18:22:00,120,3,961.49,0,2,0,High-Value
15157,2011-08-07 13:26:00,126,2,850.61,1,2,4,Churn Risk
15159,2011-11-09 10:58:00,32,14,6671.65,0,0,0,High-Value
15164,2011-04-01 14:21:00,254,2,648.26,1,2,4,Churn Risk
15165,2010-01-12 14:03:00,698,1,487.75,1,2,1,Medium-Value
15171,2011-12-01 15:36:00,10,1,1289.5,0,2,5,New Customers
15172,2011-01-12 11:51:00,333,1,376.1,1,2,1,Medium-Value
15179,2011-01-04 14:19:00,341,1,102.0,1,2,1,Medium-Value
15180,2010-07-12 14:57:00,517,1,87.5,1,2,1,Medium-Value
15181,2011-04-10 13:58:00,245,1,254.48,1,2,1,Medium-Value
15182,2011-08-07 13:37:00,126,1,252.37,1,2,1,Medium-Value
15184,2011-10-11 13:41:00,61,2,406.76,1,2,4,Churn Risk
15187,2011-11-05 13:49:00,36,8,2001.52,0,2,0,High-Value
15189,2011-12-04 13:52:00,7,18,6206.29,0,0,3,Potential
15192,2011-12-08 11:41:00,3,3,1044.32,0,2,3,Potential
15193,2011-10-10 08:23:00,62,1,499.32,1,2,1,Medium-Value
15194,2011-08-11 10:26:00,122,8,4224.03,0,2,0,High-Value
15195,2011-07-12 12:20:00,152,1,3861.0,1,2,1,Medium-Value
15197,2011-01-04 11:50:00,341,1,216.75,1,2,1,Medium-Value
15198,2011-08-09 14:42:00,124,2,193.64,1,2,4,Churn Risk
15199,2011-11-10 15:12:00,31,3,964.65,0,2,0,High-Value
15201,2011-06-04 14:02:00,190,3,632.47,1,2,0,High-Value
15203,2011-01-02 12:29:00,343,1,211.94,1,2,1,Medium-Value
15205,2011-04-08 16:07:00,247,1,476.29999999999995,1,2,1,Medium-Value
15206,2011-09-03 08:59:00,99,2,201.29999999999998,1,2,4,Churn Risk
15208,2011-08-12 17:24:00,120,3,546.6,1,2,0,High-Value
15211,2011-10-10 13:31:00,62,2,894.4100000000001,1,2,4,Churn Risk
15212,2011-12-04 13:45:00,7,1,101.8,1,2,5,New Customers
15214,2011-11-04 09:46:00,37,5,1068.19,0,2,0,High-Value
15215,2011-04-09 12:24:00,246,1,300.04,1,2,1,Medium-Value
15218,2011-06-05 10:36:00,189,1,647.75,1,2,1,Medium-Value
15220,2011-04-03 10:24:00,252,1,316.11,1,2,1,Medium-Value
15221,2010-08-12 13:08:00,486,1,403.25,1,2,1,Medium-Value
15223,2011-04-04 12:17:00,251,1,300.85,1,2,1,Medium-Value
15224,2010-12-12 12:34:00,364,1,11.6,1,2,1,Medium-Value
15226,2011-02-02 11:41:00,312,1,154.41,1,2,1,Medium-Value
15227,2011-08-05 10:11:00,128,3,594.33,1,2,0,High-Value
15228,2011-04-10 13:56:00,245,2,2133.2599999999998,1,2,4,Churn Risk
15234,2011-08-03 08:53:00,130,1,197.0,1,2,1,Medium-Value
15235,2011-07-04 10:11:00,160,7,1121.97,0,2,0,High-Value
15237,2011-08-12 09:46:00,121,1,83.6,1,2,1,Medium-Value
15238,2011-10-11 14:28:00,61,3,1071.99,0,2,0,High-Value
15240,2011-12-04 10:30:00,7,3,1045.38,0,2,3,Potential
15241,2011-09-06 09:39:00,96,5,1119.71,0,2,0,High-Value
15244,2011-05-10 13:19:00,215,2,631.57,1,2,4,Churn Risk
15245,2011-05-06 13:29:00,219,1,486.24,1,2,1,Medium-Value
15247,2011-09-08 12:52:00,94,1,356.0,1,2,1,Medium-Value
15249,2011-12-08 11:08:00,3,7,3636.29,0,0,3,Potential
15251,2011-12-07 15:56:00,4,4,6339.32,0,0,3,Potential
